4.420926516828817265e-02 3.130791896425491938e+00 1.106543563105302913e-01
3.243417717442039994e+00 1.808621238780173890e+00 1.621692726698814313e-01
7.097292449999712538e-01 1.045301280433746927e+00 9.239101847349641128e-01
7.381939327984186894e-02 1.459004618372136575e+00 4.094968297545218405e-01
2.490676437154832001e+00 3.283193434530398580e+00 1.651229993953424457e-01
2.051570189965804758e+00 3.651280311210148177e+00 3.336309163423686330e-01
3.808194823612212954e+00 2.602504144193279689e+00 3.861605628774409001e-03
2.908282650495102928e+00 1.347646645463187687e+00 5.203378585882443286e-01
1.139236086749229569e-02 1.492332472117120279e+00 3.796521244007564633e-01
5.699816102155004227e-01 9.413962534348572220e-01 1.105691203695092106e+00
3.989880805020645571e+00 2.367888845255805563e+00 4.459617055921941478e-03
3.488990367304044771e+00 1.830799751611556836e+00 1.509042577106030902e-01
2.343729269953485517e+00 1.128823450573830156e+00 7.953327709175598281e-01
1.665407447998247692e+00 4.136439384354926752e+00 6.251043438284750176e-01
2.321604874080855474e+00 3.631077166752010754e+00 3.231226436120496204e-01
2.285261851696134272e+00 3.928585463188143834e+00 4.913843671198374619e-01
2.787614221453035834e-01 3.781969155560773732e+00 4.049004163145094037e-01
6.676375855986495245e-03 1.912398550522210749e+00 1.134385680142450809e-01
2.003378666323488849e-02 2.896781744194737662e+00 4.660777643291905137e-02
6.323683476033837847e-01 3.730903660104447628e+00 3.763823919874049739e-01
8.321177711406929633e-02 1.320527453334390477e+00 5.500868344224617568e-01
4.101209324173533233e+00 3.328242789557643189e+00 1.830224853675982699e-01
6.326138538313785808e-01 4.329763361793546039e+00 7.604100973398182362e-01
1.987826691533198520e-01 3.511784881328258834e+00 2.639599182567570756e-01
1.775624856052219341e-02 2.564091764709129251e+00 1.717632728374076951e-03
1.649583703990444850e+00 1.046245652560006123e+00 9.223733783527908736e-01
1.636963611579560940e+00 3.879301166550066959e+00 4.615658164713635214e-01
6.383019298839976395e-03 2.085980268941817428e+00 5.311326366228004414e-02
7.502250611652748653e-03 1.578594452286967043e+00 3.089862334023256163e-01
3.740470025285428157e+00 2.828252001726306197e+00 3.269212704465467023e-02
2.931268270515313690e-02 1.347325842430376008e+00 5.206832023993714920e-01
2.211325605816879314e+00 3.648685622449771682e+00 3.322735682641966837e-01
4.618595097962896467e+00 2.839124249675654799e+00 3.474608620845834328e-02
3.105147405967919827e+00 1.505699391340765025e+00 3.680899943711253286e-01
4.183666763374475295e+00 1.734772040531173509e+00 2.031789714490551124e-01
1.433938795877582217e+00 1.213578981688562264e+00 6.789418578652701708e-01
3.798912425628473977e-01 4.215213049495622144e+00 6.790088584523371606e-01
3.711103549281675740e+00 3.152375532580687256e+00 1.177816720336506834e-01
3.658580956642055737e-01 1.146854214445206299e+00 7.694367458609377985e-01
1.436656668556548794e-03 2.887210186980746496e+00 4.452691532226631110e-02
2.717921501008848217e+00 4.003429557285249629e+00 5.380743756163192115e-01
4.681148217057480923e-03 2.468445109978824270e+00 1.161271194942759054e-04
3.624115601394324759e+00 2.562561240213255598e+00 1.649696002475991826e-03
3.473296031852681764e+00 1.398328413802789605e+00 4.676980033473842058e-01
9.013962661511731866e-01 3.682242637481284220e+00 3.500035933616028605e-01
1.701239028985953583e-01 1.174658258836288605e+00 7.307266713641857869e-01
6.993898099352491293e-01 3.705875339562650250e+00 3.627166483099150129e-01
5.088091253824737585e-03 1.865979751217273552e+00 1.339957846129904151e-01
2.552150598177476901e-02 1.750393291176537414e+00 1.940450999729581572e-01
2.006847432792671526e+00 3.627570214777692481e+00 3.213127548864048721e-01
3.669585503524820602e+00 2.218267465355314272e+00 2.321370346801661724e-02
1.543811277150168415e+00 1.103136950584003184e+00 8.333356306928172419e-01
3.420135593116014228e+00 1.726796850771790570e+00 2.079393510845115867e-01
3.161340997453846224e+00 1.605581144670306548e+00 2.887372368406010414e-01
5.466087910859799420e-02 1.477047999092511388e+00 3.931572686427181607e-01
3.874970667359694865e+00 1.491415662972604084e+00 3.804536094630518450e-01
2.990601707157879208e+00 3.385816950171465223e+00 2.070475575008007552e-01
1.688624773041088600e+00 3.993693881912877774e+00 5.319063514611352961e-01
3.657272798894854571e+00 2.522756609584766885e+00 3.609259868322240686e-04
2.292764891202135891e-01 3.746215348622266905e+00 3.848442762919992988e-01
1.692139683098703995e-01 3.161717286851307485e+00 1.209276739742156104e-01
8.222139903782290649e-01 3.710895115536278599e+00 3.654409141895501034e-01
1.818988786442729655e+00 1.223808080498826500e+00 6.657820945720929195e-01
